date,ticker,close,SMA_20,SMA_60,week_open,month_open,quarter_open,year_open,MFIBO_0382,MFIBO_0618,YFIBO_0382,YFIBO_0618,month_prev_high,month_prev_low,quarter_prev_high,quarter_prev_low,MPIVOT_P,YPIVOT_P
2025-08-27,VND,24.149999618530273,23.650000190734865,19.65486494700114,22.799999237060547,22.299999237060547,17.200000762939453,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-26,VND,23.0,23.557500171661378,19.53188076019287,22.799999237060547,22.299999237060547,17.200000762939453,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-25,VND,21.5,23.460000133514406,19.43048677444458,22.799999237060547,22.299999237060547,17.200000762939453,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-22,VND,22.450000762939453,23.51500015258789,19.33632011413574,24.799999237060547,22.299999237060547,17.200000762939453,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-21,VND,24.100000381469727,23.450000095367432,19.215818055470784,24.799999237060547,22.299999237060547,17.200000762939453,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-20,VND,24.100000381469727,23.23500003814697,19.068623860677082,24.799999237060547,22.299999237060547,17.200000762939453,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-19,VND,24.75,23.007499980926514,18.927892462412515,24.799999237060547,22.299999237060547,17.200000762939453,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-18,VND,24.299999237060547,22.725,18.7771355787913,24.799999237060547,22.299999237060547,17.200000762939453,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-15,VND,24.700000762939453,22.417500019073486,18.626608069737753,24.0,22.299999237060547,17.200000762939453,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-14,VND,24.200000762939453,22.10999994277954,18.466182470321655,24.0,22.299999237060547,17.200000762939453,12.214678764343262,21.724899528503418,19.82509970855713,19.49247737312317,16.21348480796814,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-13,VND,23.850000381469727,21.82499990463257,18.315705903371175,24.0,22.299999237060547,17.200000762939453,12.214678764343262,21.724899528503418,19.82509970855713,19.49247737312317,16.21348480796814,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-12,VND,24.100000381469727,21.557499885559082,18.167023436228433,24.0,22.299999237060547,17.200000762939453,12.214678764343262,21.724899528503418,19.82509970855713,19.49247737312317,16.21348480796814,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-11,VND,24.649999618530273,21.25749988555908,18.010135046641032,24.0,22.299999237060547,17.200000762939453,12.214678764343262,21.724899528503418,19.82509970855713,19.49247737312317,16.21348480796814,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-08,VND,23.850000381469727,20.917499923706053,17.838425064086913,21.700000762939453,22.299999237060547,17.200000762939453,12.214678764343262,21.5395,19.7105,19.30707784461975,16.09888509941101,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-07,VND,23.549999237060547,20.619999885559082,17.686511198679607,21.700000762939453,22.299999237060547,17.200000762939453,12.214678764343262,21.323199764251708,19.576799854278566,19.09077760887146,15.965184953689576,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-06,VND,23.899999618530273,20.33249988555908,17.54282875061035,21.700000762939453,22.299999237060547,17.200000762939453,12.214678764343262,21.323199764251708,19.576799854278566,19.09077760887146,15.965184953689576,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-05,VND,23.700000762939453,20.039999866485594,17.391697263717653,21.700000762939453,22.299999237060547,17.200000762939453,12.214678764343262,21.323199764251708,19.576799854278566,19.09077760887146,15.965184953689576,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-04,VND,23.25,19.74499979019165,17.241475534439086,21.700000762939453,22.299999237060547,17.200000762939453,12.214678764343262,21.2305,19.5195,18.99807784461975,15.907885099411011,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-08-01,VND,22.200000762939453,19.45499982833862,17.097138118743896,21.899999618530273,22.299999237060547,17.200000762939453,12.214678764343262,21.2305,19.5195,18.99807784461975,15.907885099411011,24.0,16.75,17.450000762939453,12.263150215148926,21.150000254313152,14.93259334564209
2025-07-31,VND,22.700000762939453,19.20499982833862,16.96787714958191,21.899999618530273,17.200000762939453,17.200000762939453,12.214678764343262,20.60896164703369,18.513974601745605,18.99807784461975,15.907885099411011,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-30,VND,22.299999237060547,18.937499809265137,16.82947498957316,21.899999618530273,17.200000762939453,17.200000762939453,12.214678764343262,20.60896164703369,18.513974601745605,18.99807784461975,15.907885099411011,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-29,VND,21.049999237060547,18.69749984741211,16.692892440160115,21.899999618530273,17.200000762939453,17.200000762939453,12.214678764343262,20.60896164703369,18.513974601745605,18.99807784461975,15.907885099411011,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-28,VND,22.600000381469727,18.48499984741211,16.578758923212686,21.899999618530273,17.200000762939453,17.200000762939453,12.214678764343262,19.743761882781982,17.97917474746704,18.13287808036804,15.373085245132447,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-25,VND,21.149999618530273,18.214999866485595,16.442023436228435,18.649999618530273,17.200000762939453,17.200000762939453,12.214678764343262,18.8476614112854,17.42527445602417,17.23677760887146,14.819184953689575,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-24,VND,19.799999237060547,18.017499923706055,16.32541538874308,18.649999618530273,17.200000762939453,17.200000762939453,12.214678764343262,18.2296614112854,17.04327445602417,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-23,VND,19.549999237060547,17.88499994277954,16.234538745880126,18.649999618530273,17.200000762939453,17.200000762939453,12.214678764343262,18.2296614112854,17.04327445602417,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-22,VND,19.100000381469727,17.755000019073485,16.146213070551553,18.649999618530273,17.200000762939453,17.200000762939453,12.214678764343262,17.6116614112854,16.66127445602417,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-21,VND,18.149999618530273,17.642500019073488,16.068618774414062,18.649999618530273,17.200000762939453,17.200000762939453,12.214678764343262,17.51896164703369,16.603974601745605,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-18,VND,18.549999237060547,17.527500057220458,16.01008922259013,18.049999237060547,17.200000762939453,17.200000762939453,12.214678764343262,17.51896164703369,16.603974601745605,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-17,VND,18.5,17.407041358947755,15.943277311325073,18.049999237060547,17.200000762939453,17.200000762939453,12.214678764343262,17.51896164703369,16.603974601745605,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-16,VND,18.5,17.286659049987794,15.882953659693401,18.049999237060547,17.200000762939453,17.200000762939453,12.214678764343262,17.51896164703369,16.603974601745605,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-15,VND,18.100000381469727,17.161429691314698,15.827477105458577,18.049999237060547,17.200000762939453,17.200000762939453,12.214678764343262,17.51896164703369,16.603974601745605,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-14,VND,17.850000381469727,17.0683180809021,15.77462797164917,18.049999237060547,17.200000762939453,17.200000762939453,12.214678764343262,17.1481614112854,16.37477445602417,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-11,VND,17.899999618530273,16.990129947662354,15.722714106241861,17.350000381469727,17.200000762939453,17.200000762939453,12.214678764343262,17.1481614112854,16.37477445602417,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-10,VND,17.799999237060547,16.877935791015624,15.666735521952312,17.350000381469727,17.200000762939453,17.200000762939453,12.214678764343262,17.1481614112854,16.37477445602417,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-09,VND,18.049999237060547,16.787706470489503,15.618078549702963,17.350000381469727,17.200000762939453,17.200000762939453,12.214678764343262,17.1481614112854,16.37477445602417,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-08,VND,17.799999237060547,16.665588760375975,15.549905776977539,17.350000381469727,17.200000762939453,17.200000762939453,12.214678764343262,16.9936614112854,16.27927445602417,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-07,VND,17.450000762939453,16.565665245056152,15.471358394622802,17.350000381469727,17.200000762939453,17.200000762939453,12.214678764343262,16.77736117553711,16.145574310302734,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-04,VND,17.200000762939453,16.478394556045533,15.38491088549296,17.350000381469727,17.200000762939453,17.200000762939453,12.214678764343262,16.77736117553711,16.145574310302734,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-03,VND,17.350000381469727,16.415741634368896,15.317979176839193,17.350000381469727,17.200000762939453,17.200000762939453,12.214678764343262,16.77736117553711,16.145574310302734,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-02,VND,17.5,16.37709484100342,15.264704449971516,17.350000381469727,17.200000762939453,17.200000762939453,12.214678764343262,16.6846614112854,16.08827445602417,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-07-01,VND,16.799999237060547,16.340642261505128,15.212161127726237,17.350000381469727,17.200000762939453,17.200000762939453,12.214678764343262,16.561062118530273,16.011874893188477,16.813673078536986,14.557654321670533,17.450000762939453,15.122936248779297,17.450000762939453,12.263150215148926,16.590979258219402,14.93259334564209
2025-06-30,VND,17.200000762939453,16.346460342407227,15.189057159423829,17.350000381469727,15.268348693847656,14.929052352905273,12.214678764343262,16.135196323394776,15.322908763885497,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-27,VND,17.200000762939453,16.27896032333374,15.151208019256591,15.850000381469727,15.268348693847656,14.929052352905273,12.214678764343262,16.04249538040161,15.265608180999756,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-26,VND,17.149999618530273,16.17995414733887,15.111743179957072,15.850000381469727,15.268348693847656,14.929052352905273,12.214678764343262,16.04249538040161,15.265608180999756,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-25,VND,16.950000762939453,16.085871601104735,15.079574473698933,15.850000381469727,15.268348693847656,14.929052352905273,12.214678764343262,16.04249538040161,15.265608180999756,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-24,VND,16.850000381469727,16.02117738723755,15.048315540949504,15.850000381469727,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-23,VND,15.850000381469727,15.963906717300414,15.013876183827717,15.850000381469727,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-20,VND,16.140825271606445,15.934824132919312,14.997719192504883,15.559174537658691,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-19,VND,16.09235382080078,15.881506109237671,14.980754375457764,15.559174537658691,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-18,VND,15.995412826538086,15.835458755493164,14.960558160146077,15.559174537658691,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-17,VND,16.237768173217773,15.782140731811523,14.938746229807537,15.559174537658691,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-16,VND,16.286237716674805,15.704587173461913,14.912087202072144,15.559174537658691,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-13,VND,15.656116485595703,15.607645320892335,14.88623604774475,15.898470878601074,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-12,VND,15.995412826538086,15.561597919464111,14.866039816538493,15.898470878601074,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-11,VND,15.607645034790039,15.50827989578247,14.840996487935383,15.898470878601074,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-10,VND,15.801528930664062,15.469503164291382,14.822415955861409,15.898470878601074,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-09,VND,15.70458698272705,15.413761568069457,14.803027582168578,15.898470878601074,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-06,VND,15.946942329406738,15.358019971847535,14.773137172063192,15.268348693847656,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
2025-06-05,VND,16.577064514160156,15.282889986038208,14.735168250401815,15.268348693847656,15.268348693847656,14.929052352905273,12.214678764343262,15.95518246459961,15.211638061523438,16.813673078536986,14.557654321670533,15.995412826538086,14.00810432434082,15.413761138916016,10.905962944030762,15.074464797973633,14.93259334564209
